,0,2/255,4/255,5/255,6/255,7/255,8/255,16/255,32/255
0,0.9949044585987261,0.9943948984146118,0.9839490652084351,0.9643312096595764,0.934267520904541,0.8881528377532959,0.8323566913604736,0.547006368637085,0.5467516183853149
