,0,2/255,4/255,5/255,6/255,7/255,8/255,16/255,32/255
0,0.975031847133758,0.975031852722168,0.9747770428657532,0.975286602973938,0.975286602973938,0.975031852722168,0.9747770428657532,0.9747770428657532,0.9747770428657532
