,0,2/255,4/255,5/255,6/255,7/255,8/255,16/255,32/255
0,0.9984713375796178,0.9908280372619629,0.9691720008850098,0.950318455696106,0.9312102198600769,0.9121019244194031,0.8848407864570618,0.6835668683052063,0.38089171051979065
