,0,2/255,4/255,5/255,6/255,7/255,8/255,16/255,32/255
0,0.9949044585987261,0.9663694500923157,0.89044588804245,0.8379617929458618,0.7890445590019226,0.7317197322845459,0.6779617667198181,0.3317197561264038,0.23694267868995667
